src_port,dst_port,ip_version,protocol,duration,packet_count,total_bytes,avg_packet_size,packets_per_sec,syn_count,ack_count,fin_count,rst_count,label
443,44812,4,TCP,5.988,12,7307,608.92,2.0,1,11,0,0,0
53,53536,4,UDP,0.165,2,180,90.0,12.15,0,0,0,0,0
53,52015,4,UDP,0.165,2,229,114.5,12.15,0,0,0,0,0
53,52969,4,UDP,0.001,1,82,82.0,1000.0,0,0,0,0,0
443,45916,4,TCP,7.548,15,6320,421.33,1.99,0,14,1,1,0
443,56998,4,TCP,200.434,33,8475,256.82,0.16,0,33,2,0,0
443,46756,4,TCP,155.442,40,13640,341.0,0.26,0,38,2,3,0
443,60440,4,TCP,11.874,14,3080,220.0,1.18,2,13,2,0,0
34000,443,4,TCP,199.061,54,12729,235.72,0.27,0,54,2,0,0
53,54835,4,UDP,0.001,2,164,82.0,1644.18,0,0,0,0,0
53,39835,4,UDP,0.001,2,164,82.0,1878.75,0,0,0,0,0
53,57800,4,UDP,0.08,2,172,86.0,25.04,0,0,0,0,0
53,52884,4,UDP,0.08,2,172,86.0,24.96,0,0,0,0,0
46752,443,4,TCP,197.146,65,11369,174.91,0.33,2,64,2,0,0
39004,443,4,TCP,196.093,40,5866,146.65,0.2,0,38,2,2,0
443,42570,4,TCP,195.816,36,8077,224.36,0.18,0,34,2,2,0
53,56336,4,UDP,0.001,1,82,82.0,1000.0,0,0,0,0,0
53,59541,4,UDP,0.001,1,82,82.0,1000.0,0,0,0,0,0
47496,443,4,TCP,27.361,26,4154,159.77,0.95,0,26,1,0,0
443,59360,4,TCP,18.673,23,9132,397.04,1.23,0,21,2,2,0
44652,443,4,TCP,11.242,14,8018,572.71,1.25,0,13,1,1,0
53,38354,4,UDP,0.001,1,86,86.0,1000.0,0,0,0,0,0
53,34659,4,UDP,0.001,1,86,86.0,1000.0,0,0,0,0,0
44716,443,4,TCP,1.133,11,5660,514.55,9.71,1,11,0,0,0
443,57006,4,TCP,1.929,5,362,72.4,2.59,4,2,0,0,0
443,56424,6,TCP,65.885,8,752,94.0,0.12,8,0,0,0,0
443,60450,4,TCP,10.402,12,6103,508.58,1.15,0,12,0,0,0
49020,443,4,TCP,10.234,4,357,89.25,0.39,0,4,1,0,0
443,60446,4,TCP,9.716,13,3166,243.54,1.34,0,13,2,0,0
44656,443,4,TCP,13.432,16,8635,539.69,1.19,1,15,0,1,0
44102,443,4,TCP,10.258,14,8794,628.14,1.36,1,14,0,1,0
49014,443,4,TCP,23.413,16,6917,432.31,0.68,1,15,1,1,0
42970,443,4,TCP,1.887,8,5516,689.5,4.24,1,7,0,0,0
443,60456,4,TCP,11.912,15,6170,411.33,1.26,0,14,2,1,0
53,51796,4,UDP,0.151,2,217,108.5,13.27,0,0,0,0,0
53,58282,4,UDP,0.151,2,253,126.5,13.21,0,0,0,0,0
443,41786,4,TCP,96.429,33,7938,240.55,0.34,0,31,2,2,0
46764,443,4,TCP,15.2,15,6114,407.6,0.99,2,15,1,0,0
53,55745,4,UDP,0.001,1,168,168.0,1000.0,0,0,0,0,0
53,45281,4,UDP,0.128,2,246,123.0,15.66,0,0,0,0,0
53,35910,4,UDP,0.005,2,194,97.0,378.96,0,0,0,0,0
34014,443,4,TCP,0.978,6,3357,559.5,6.14,0,6,0,0,0
443,47026,4,TCP,91.956,38,8382,220.58,0.41,0,34,2,4,0
443,40850,4,TCP,148.276,42,8663,206.26,0.28,0,42,2,0,0
443,36818,4,TCP,21.035,17,5557,326.88,0.81,0,16,1,1,0
48668,443,4,TCP,17.184,11,6572,597.45,0.64,0,10,0,1,0
34090,443,6,TCP,64.559,6,564,94.0,0.09,6,0,0,0,0
443,49636,6,TCP,17.292,4,376,94.0,0.23,4,0,0,0,0
55432,443,4,TCP,15.626,19,6197,326.16,1.22,0,19,2,0,0
53888,443,4,TCP,9.605,6,444,74.0,0.62,6,0,0,0,0
53,57869,4,UDP,0.066,2,214,107.0,30.08,0,0,0,0,0
53,39259,4,UDP,0.17,2,226,113.0,11.74,0,0,0,0,0
60004,443,4,TCP,11.056,10,5440,544.0,0.9,2,9,0,1,0
46772,443,4,TCP,10.194,15,6050,403.33,1.47,2,14,2,0,0
443,43890,4,TCP,15.148,22,5656,257.09,1.45,2,21,2,0,0
44108,443,4,TCP,11.376,11,3998,363.45,0.97,2,10,0,1,0
42980,443,4,TCP,11.352,12,5794,482.83,1.06,2,11,0,1,0
443,55882,6,TCP,20.004,7,658,94.0,0.35,7,0,0,0,0
443,42582,4,TCP,13.888,10,5097,509.7,0.72,2,9,0,0,0
443,40686,4,TCP,0.67,3,202,67.33,4.47,2,1,0,1,0
59566,443,4,TCP,14.075,11,2724,247.64,0.78,2,9,1,1,0
443,33248,4,TCP,14.364,15,5016,334.4,1.04,2,14,0,0,0
55438,443,4,TCP,12.556,12,4552,379.33,0.96,2,11,1,0,0
44660,443,4,TCP,13.606,19,10259,539.95,1.4,2,18,1,0,0
49020,443,4,TCP,14.641,17,4618,271.65,1.16,2,13,2,3,0
39018,443,4,TCP,16.411,20,6353,317.65,1.22,2,19,0,0,0
443,40676,4,TCP,34.914,22,7004,318.36,0.63,0,22,0,1,0
47512,443,4,TCP,11.939,12,5571,464.25,1.01,2,11,1,0,0
443,60464,4,TCP,13.38,13,6290,483.85,0.97,2,12,1,0,0
443,59370,4,TCP,16.478,13,2370,182.31,0.79,1,12,1,0,0
443,41790,4,TCP,18.685,16,4826,301.62,0.86,1,15,2,0,0
443,39298,4,TCP,14.498,17,6628,389.88,1.17,2,15,1,1,0
41160,443,6,UDP,14.963,8,10352,1294.0,0.53,0,0,0,0,0
443,40866,4,TCP,20.403,20,7136,356.8,0.98,2,19,2,0,0
53902,443,4,TCP,36.368,8,592,74.0,0.22,8,0,0,0,0
53,46578,4,UDP,0.193,2,283,141.5,10.36,0,0,0,0,0
53,40045,4,UDP,0.123,2,325,162.5,16.3,0,0,0,0,0
53,40903,4,UDP,0.001,1,93,93.0,1000.0,0,0,0,0,0
44718,443,4,TCP,13.517,12,3113,259.42,0.89,1,12,0,0,0
53,58875,4,UDP,0.27,2,188,94.0,7.41,0,0,0,0,0
53,37210,4,UDP,0.26,2,248,124.0,7.7,0,0,0,0,0
53,35307,4,UDP,0.268,2,248,124.0,7.46,0,0,0,0,0
443,47038,4,TCP,14.197,13,6083,467.92,0.92,1,13,0,0,0
55448,443,4,TCP,11.539,13,6038,464.46,1.13,1,13,1,0,0
48682,443,4,TCP,15.877,13,6712,516.31,0.82,1,12,1,1,0
53,49073,4,UDP,0.001,1,93,93.0,1000.0,0,0,0,0,0
44668,443,4,TCP,15.685,18,8777,487.61,1.15,3,17,0,0,0
49036,443,4,TCP,13.599,17,3424,201.41,1.25,2,14,1,3,0
44118,443,4,TCP,11.778,7,3803,543.29,0.59,2,6,0,1,0
46784,443,4,TCP,8.427,17,6189,364.06,2.02,3,16,2,0,0
42990,443,4,TCP,2.464,9,5381,597.89,3.65,2,8,0,0,0
45710,443,4,TCP,6.212,13,4052,311.69,2.09,2,10,0,2,0
443,36832,4,TCP,21.275,15,6074,404.93,0.71,0,13,1,2,0
36094,443,4,TCP,11.618,11,3825,347.73,0.95,2,10,0,1,0
50942,443,4,TCP,192.474,108,55456,513.48,0.56,2,104,2,3,0
60444,443,4,TCP,81.276,25,4354,174.16,0.31,2,22,2,2,0
43004,443,4,TCP,11.797,7,681,97.29,0.59,2,6,0,1,0
52040,443,4,TCP,101.024,32,8666,270.81,0.32,1,29,2,2,0
36102,443,4,TCP,2.409,6,2511,418.5,2.49,2,5,0,0,0
36110,443,4,TCP,3.234,13,7293,561.0,4.02,2,12,0,0,0
443,57390,4,TCP,14.706,17,8482,498.94,1.16,1,16,0,0,0
443,43902,4,TCP,14.828,15,3182,212.13,1.01,1,15,2,0,0
60012,443,4,TCP,11.244,9,3673,408.11,0.8,1,9,0,1,0
44132,443,4,TCP,11.371,4,1694,423.5,0.35,1,4,0,1,0
443,43906,4,TCP,16.631,18,1960,108.89,1.08,2,17,2,0,0
57456,443,4,TCP,190.005,42,12786,304.43,0.22,0,42,2,0,0
36412,443,4,TCP,3.465,17,4132,243.06,4.91,2,15,2,1,0
52986,443,4,TCP,9.657,9,5386,598.44,0.93,2,8,0,1,0
46946,443,4,TCP,15.384,14,5740,410.0,0.91,2,13,1,0,0
46878,443,4,TCP,22.67,21,8970,427.14,0.93,2,20,2,0,0
53000,443,4,TCP,10.818,10,4209,420.9,0.92,2,9,0,1,0
53012,443,4,TCP,10.678,14,7353,525.21,1.31,2,13,0,1,0
443,48080,6,TCP,5.57,5,470,94.0,0.9,5,0,0,0,0
443,39832,4,TCP,11.654,16,7491,468.19,1.37,2,14,1,1,0
40984,443,4,TCP,96.288,37,10802,291.95,0.38,2,34,2,2,0
40990,443,4,TCP,86.181,36,9628,267.44,0.42,2,34,3,1,0
33656,443,4,TCP,10.805,15,7420,494.67,1.39,2,14,0,1,0
443,60092,6,TCP,67.394,8,752,94.0,0.12,8,0,0,0,0
55416,443,4,TCP,183.042,26,4635,178.27,0.14,0,26,2,0,0
53,40978,4,UDP,0.001,1,81,81.0,1000.0,0,0,0,0,0
53,56323,4,UDP,0.167,2,373,186.5,12.01,0,0,0,0,0
53,35070,4,UDP,0.001,1,81,81.0,1000.0,0,0,0,0,0
53,51729,4,UDP,0.001,1,161,161.0,1000.0,0,0,0,0,0
443,54114,4,TCP,10.949,14,3681,262.93,1.28,2,13,2,0,0
63409,1900,4,UDP,1.376,3,636,212.0,2.18,0,0,0,0,0
49000,443,4,TCP,13.398,11,1900,172.73,0.82,0,11,1,0,0
63407,1900,4,UDP,0.572,2,424,212.0,3.49,0,0,0,0,0
54766,443,4,TCP,165.02,50,15854,317.08,0.3,0,47,2,3,0
45676,443,4,TCP,11.169,13,2731,210.08,1.16,0,13,1,0,0
41004,443,4,TCP,16.237,20,7934,396.7,1.23,1,19,2,0,0
33660,443,4,TCP,10.165,14,7354,525.29,1.38,2,13,0,1,0
443,35018,4,TCP,10.774,18,8440,468.89,1.67,2,16,1,1,0
40992,443,4,TCP,15.887,22,7997,363.5,1.38,1,22,2,0,0
55116,443,4,TCP,10.354,14,8159,582.79,1.35,0,13,0,1,0
35504,443,4,TCP,12.346,16,6261,391.31,1.3,2,14,1,1,0
53,58985,4,UDP,0.004,2,315,157.5,491.05,0,0,0,0,0
53,55002,4,UDP,0.117,2,389,194.5,17.16,0,0,0,0,0
53,41567,4,UDP,0.001,1,87,87.0,1000.0,0,0,0,0,0
53,55161,4,UDP,0.001,1,127,127.0,1000.0,0,0,0,0,0
53,39207,4,UDP,0.001,1,220,220.0,1000.0,0,0,0,0,0
53,60429,4,UDP,0.001,1,90,90.0,1000.0,0,0,0,0,0
53,35863,4,UDP,0.001,1,90,90.0,1000.0,0,0,0,0,0
53,36054,4,UDP,0.001,1,90,90.0,1000.0,0,0,0,0,0
53,40533,4,UDP,0.001,1,212,212.0,1000.0,0,0,0,0,0
53,48223,4,UDP,0.001,1,224,224.0,1000.0,0,0,0,0,0
53,40806,4,UDP,95.344,3,523,174.33,0.03,0,0,0,0,0
54770,443,4,TCP,10.337,24,7264,302.67,2.32,1,22,2,2,0
53,37197,4,UDP,0.265,2,302,151.0,7.56,0,0,0,0,0
35520,443,4,TCP,12.472,20,3869,193.45,1.6,2,17,1,3,0
53,42020,4,UDP,0.001,1,152,152.0,1000.0,0,0,0,0,0
53,48469,4,UDP,0.132,2,274,137.0,15.19,0,0,0,0,0
53,33738,4,UDP,0.001,1,101,101.0,1000.0,0,0,0,0,0
53,32877,4,UDP,0.001,1,101,101.0,1000.0,0,0,0,0,0
38990,443,4,UDP,7.79,9,2671,296.78,1.16,0,0,0,0,0
53,58553,4,UDP,0.001,1,116,116.0,1000.0,0,0,0,0,0
46658,443,4,UDP,18.657,10,12940,1294.0,0.54,0,0,0,0,0
33390,443,4,UDP,0.07,11,8693,790.27,156.37,0,0,0,0,0
0,0,4,OTHER,19.512,9,630,70.0,0.46,0,0,0,0,0
443,37292,4,UDP,55.189,44,26191,595.25,0.8,0,0,0,0,0
53,45166,4,UDP,0.002,2,304,152.0,822.25,0,0,0,0,0
53,54043,4,UDP,0.001,1,103,103.0,1000.0,0,0,0,0,0
53,52186,4,UDP,0.001,1,141,141.0,1000.0,0,0,0,0,0
41950,443,4,TCP,33.718,134,29438,219.69,3.97,2,133,2,0,0
47820,443,4,UDP,10.726,24,11163,465.12,2.24,0,0,0,0,0
53,34733,4,UDP,0.069,2,216,108.0,29.04,0,0,0,0,0
53,58800,4,UDP,0.067,2,265,132.5,29.81,0,0,0,0,0
53,56165,4,UDP,0.002,2,227,113.5,889.85,0,0,0,0,0
443,59808,6,TCP,6.83,4,376,94.0,0.59,4,0,0,0,0
443,59820,6,TCP,6.698,4,376,94.0,0.6,4,0,0,0,0
46704,443,6,TCP,3.72,3,282,94.0,0.81,3,0,0,0,0
58308,443,4,TCP,8.808,48,23032,479.83,5.45,2,44,1,3,0
443,34964,4,TCP,23.181,37,16672,450.59,1.6,2,35,1,1,0
443,35394,4,TCP,177.285,47,12290,261.49,0.27,2,44,2,2,0
443,58684,6,TCP,3.87,4,376,94.0,1.03,4,0,0,0,0
57218,443,4,UDP,6.526,15,7916,527.73,2.3,0,0,0,0,0
46870,443,4,UDP,6.924,14,7943,567.36,2.02,0,0,0,0,0
49540,443,4,TCP,177.1,40,10395,259.88,0.23,1,40,2,0,0
40438,443,4,TCP,177.837,41,10465,255.24,0.23,2,40,2,0,0
443,54954,4,TCP,3.697,19,10211,537.42,5.14,2,16,1,2,0
443,48066,4,TCP,120.021,18,5716,317.56,0.15,2,17,0,0,0
5353,5353,6,UDP,126.537,6,1080,180.0,0.05,0,0,0,0,0
5353,5353,4,UDP,126.538,6,1080,180.0,0.05,0,0,0,0,0
58188,443,4,TCP,19.696,30,3949,131.63,1.52,2,29,1,0,0
60648,443,4,TCP,4.705,9,3253,361.44,1.91,2,6,0,2,0
5353,5353,4,UDP,0.001,1,180,180.0,1000.0,0,0,0,0,0
443,34980,4,TCP,6.37,10,2773,277.3,1.57,2,9,1,0,0
443,35410,4,TCP,4.166,13,3265,251.15,3.12,2,10,1,2,0
59916,443,4,TCP,0.991,8,2384,298.0,8.07,2,5,1,2,0
59928,443,4,TCP,0.552,6,2270,378.33,10.86,2,3,0,2,0
34688,443,4,TCP,176.078,50,10448,208.96,0.28,2,49,2,0,0
443,43532,4,TCP,13.902,35,20096,574.17,2.52,2,32,0,2,0
48114,443,4,TCP,175.928,56,11663,208.27,0.32,2,55,2,0,0
41718,443,6,TCP,11.38,8,752,94.0,0.7,8,0,0,0,0
41728,443,6,TCP,11.379,8,752,94.0,0.7,8,0,0,0,0
53,48324,4,UDP,0.003,2,295,147.5,621.7,0,0,0,0,0
53,39532,4,UDP,0.004,2,330,165.0,473.34,0,0,0,0,0
53,54943,4,UDP,0.005,2,330,165.0,417.03,0,0,0,0,0
53,40894,4,UDP,0.093,2,190,95.0,21.45,0,0,0,0,0
53,49399,4,UDP,0.09,2,251,125.5,22.13,0,0,0,0,0
49548,443,4,TCP,10.234,25,8991,359.64,2.44,2,24,2,0,0
40454,443,4,TCP,11.022,18,6171,342.83,1.63,2,14,2,3,0
443,48082,4,TCP,3.864,20,4010,200.5,5.18,2,19,2,0,0
48122,443,4,TCP,8.167,23,6479,281.7,2.82,2,19,3,3,0
41964,443,4,TCP,8.564,22,5293,240.59,2.57,2,20,2,1,0
53,41587,4,UDP,0.222,2,238,119.0,9.02,0,0,0,0,0
53,42414,4,UDP,0.122,2,261,130.5,16.36,0,0,0,0,0
34700,443,4,TCP,7.998,17,4437,261.0,2.13,2,16,2,0,0
41970,443,4,TCP,7.64,16,7702,481.38,2.09,2,15,0,0,0
59934,443,4,TCP,0.959,5,2210,442.0,5.21,2,4,1,0,0
41984,443,4,TCP,8.246,19,6315,332.37,2.3,2,17,2,1,0
59940,443,4,TCP,0.906,4,240,60.0,4.41,1,3,1,1,0
34708,443,4,TCP,7.991,20,7883,394.15,2.5,1,19,1,1,0
39204,443,4,TCP,8.115,25,5465,218.6,3.08,2,19,2,5,0
48128,443,4,TCP,6.863,11,4497,408.82,1.6,1,10,0,0,0
59146,443,4,TCP,10.147,34,8070,237.35,3.35,2,33,3,0,0
59158,443,4,TCP,171.993,53,14614,275.74,0.31,2,52,3,0,0
39216,443,4,TCP,25.996,93,21923,235.73,3.58,1,92,2,0,0
5353,5353,4,UDP,149.111,18,10472,581.78,0.12,0,0,0,0,0
53,39601,4,UDP,0.089,2,255,127.5,22.49,0,0,0,0,0
53,55170,4,UDP,0.225,2,388,194.0,8.87,0,0,0,0,0
53,40088,4,UDP,0.413,2,342,171.0,4.84,0,0,0,0,0
53,36631,4,UDP,0.174,2,342,171.0,11.5,0,0,0,0,0
53,37290,4,UDP,0.311,2,224,112.0,6.44,0,0,0,0,0
53,37436,4,UDP,0.311,2,236,118.0,6.44,0,0,0,0,0
53,56286,4,UDP,0.447,2,252,126.0,4.47,0,0,0,0,0
53,51396,4,UDP,0.28,2,360,180.0,7.15,0,0,0,0,0
53,56669,4,UDP,0.09,2,278,139.0,22.3,0,0,0,0,0
53,52576,4,UDP,0.005,2,254,127.0,374.24,0,0,0,0,0
53,60278,4,UDP,0.068,2,257,128.5,29.36,0,0,0,0,0
39228,443,4,TCP,7.022,27,7048,261.04,3.84,2,21,2,5,0
48134,443,4,TCP,6.719,29,8651,298.31,4.32,1,23,2,5,0
34722,443,4,TCP,6.773,28,7156,255.57,4.13,1,23,2,5,0
46166,443,4,TCP,7.02,31,9171,295.84,4.42,2,27,2,3,0
443,46526,4,TCP,6.828,15,4196,279.73,2.2,2,12,1,2,0
443,41732,6,TCP,11.201,7,658,94.0,0.62,7,0,0,0,0
44921,3702,4,UDP,128.475,8,6752,844.0,0.06,0,0,0,0,0
54594,3702,6,UDP,128.348,8,6912,864.0,0.06,0,0,0,0,0
53,38036,4,UDP,0.001,1,97,97.0,1000.0,0,0,0,0,0
53,60146,4,UDP,0.001,1,97,97.0,1000.0,0,0,0,0,0
46170,443,4,TCP,6.888,31,10125,326.61,4.5,2,27,2,3,0
52496,443,4,TCP,45.127,34,13280,390.59,0.75,2,31,2,2,0
46180,443,4,TCP,8.342,27,8937,331.0,3.24,2,23,1,4,0
53,56079,4,UDP,0.228,2,299,149.5,8.79,0,0,0,0,0
53,36692,4,UDP,0.313,2,373,186.5,6.38,0,0,0,0,0
53,59185,4,UDP,0.221,2,373,186.5,9.07,0,0,0,0,0
53,47899,4,UDP,1.64,2,254,127.0,1.22,0,0,0,0,0
53,44972,4,UDP,1.749,2,347,173.5,1.14,0,0,0,0,0
46190,443,4,TCP,7.597,24,6204,258.5,3.16,1,20,2,3,0
443,55406,4,TCP,5.407,7,2437,348.14,1.29,1,5,1,1,0
46196,443,4,TCP,7.794,13,3870,297.69,1.67,1,12,2,0,0
443,53914,4,TCP,167.088,68,37021,544.43,0.41,1,67,2,0,0
443,46536,4,TCP,7.843,6,3023,503.83,0.77,0,4,1,2,0
53,42179,4,UDP,0.001,1,83,83.0,1000.0,0,0,0,0,0
53,58379,4,UDP,0.004,2,265,132.5,461.27,0,0,0,0,0
53,56249,4,UDP,0.089,2,290,145.0,22.36,0,0,0,0,0
53,43914,4,UDP,0.176,2,230,115.0,11.39,0,0,0,0,0
53,46746,4,UDP,0.056,2,242,121.0,35.85,0,0,0,0,0
46208,443,4,TCP,4.445,16,5641,352.56,3.6,0,16,0,1,0
53,33036,4,UDP,0.001,1,151,151.0,1000.0,0,0,0,0,0
53,51833,4,UDP,0.001,1,203,203.0,1000.0,0,0,0,0,0
53,53356,4,UDP,0.001,1,166,166.0,1000.0,0,0,0,0,0
46224,443,4,TCP,5.406,18,7853,436.28,3.33,0,18,1,0,0
443,42348,4,TCP,165.648,34,5959,175.26,0.21,0,34,2,0,0
52506,443,4,TCP,7.689,10,5681,568.1,1.3,0,10,1,0,0
53,38605,4,UDP,0.092,2,259,129.5,21.8,0,0,0,0,0
53,37758,4,UDP,0.088,2,306,153.0,22.71,0,0,0,0,0
53,55224,4,UDP,0.092,2,306,153.0,21.76,0,0,0,0,0
53,41947,4,UDP,0.001,1,102,102.0,1000.0,0,0,0,0,0
53,36428,4,UDP,0.001,1,102,102.0,1000.0,0,0,0,0,0
53,56662,4,UDP,0.001,1,89,89.0,1000.0,0,0,0,0,0
53,56287,4,UDP,0.001,1,89,89.0,1000.0,0,0,0,0,0
53,57492,4,UDP,0.001,1,89,89.0,1000.0,0,0,0,0,0
443,50990,4,TCP,8.561,19,7530,396.32,2.22,2,17,1,1,0
53,47829,4,UDP,0.001,1,103,103.0,1000.0,0,0,0,0,0
443,55422,4,TCP,1.716,20,10581,529.05,11.65,2,19,1,0,0
46480,443,4,TCP,50.002,27,6107,226.19,0.54,2,24,2,2,0
43415,443,4,UDP,0.942,15,10540,702.67,15.92,0,0,0,0,0
53,36424,4,UDP,0.433,2,255,127.5,4.62,0,0,0,0,0
53,58585,4,UDP,0.435,2,302,151.0,4.6,0,0,0,0,0
53,38937,4,UDP,0.432,2,302,151.0,4.63,0,0,0,0,0
53,59530,4,UDP,0.223,2,278,139.0,8.97,0,0,0,0,0
53,53731,4,UDP,0.125,2,212,106.0,16.04,0,0,0,0,0
443,53928,4,TCP,7.498,27,9310,344.81,3.6,2,26,2,0,0
443,50354,6,TCP,6.97,6,564,94.0,0.86,6,0,0,0,0
44138,443,4,TCP,12.888,19,8250,434.21,1.47,2,18,1,0,0
443,57288,6,TCP,6.891,6,564,94.0,0.87,6,0,0,0,0
443,51392,4,TCP,6.485,27,9056,335.41,4.16,2,26,2,0,0
34412,443,4,TCP,13.726,30,7355,245.17,2.19,2,29,1,0,0
443,44411,4,UDP,3.734,15,13924,928.27,4.02,0,0,0,0,0
443,59474,4,TCP,3.785,27,6407,237.3,7.13,2,26,2,0,0
443,50998,4,TCP,11.626,18,6387,354.83,1.55,2,16,2,1,0
53496,443,4,TCP,65.123,24,4308,179.5,0.37,2,21,2,2,0
46494,443,4,TCP,6.914,13,1072,82.46,1.88,2,12,1,0,0
53,44019,4,UDP,0.632,2,242,121.0,3.16,0,0,0,0,0
59125,443,4,UDP,26.413,8,10352,1294.0,0.3,0,0,0,0,0
0,0,4,OTHER,26.045,12,840,70.0,0.46,0,0,0,0,0
45804,443,4,TCP,28.757,32,7955,248.59,1.11,1,32,2,0,0
443,45574,4,TCP,16.837,22,7566,343.91,1.31,1,21,1,1,0
443,51400,4,TCP,3.381,10,884,88.4,2.96,1,10,2,0,0
41980,443,4,TCP,3.251,17,4662,274.24,5.23,1,16,2,0,0
39084,443,4,TCP,11.976,17,4541,267.12,1.42,3,12,1,2,0
51790,443,4,TCP,160.628,37,9642,260.59,0.23,2,36,2,0,0
44150,443,4,TCP,4.938,15,5967,397.8,3.04,0,12,1,3,0
443,33608,4,TCP,2.778,16,5494,343.38,5.76,1,15,1,0,0
53458,443,4,TCP,5.966,21,8846,421.24,3.52,2,20,2,0,0
53,57032,4,UDP,0.076,2,239,119.5,26.36,0,0,0,0,0
443,54960,4,TCP,80.057,58,14346,247.34,0.72,2,57,2,0,0
443,53082,4,TCP,12.115,21,7502,357.24,1.73,2,18,2,2,0
443,40730,4,TCP,36.728,36,9521,264.47,0.98,2,32,2,3,0
52462,443,4,TCP,2.52,19,5224,274.95,7.54,2,18,2,0,0
32800,443,4,TCP,9.651,17,8250,485.29,1.76,2,15,1,1,0
50308,443,4,TCP,6.673,19,7491,394.26,2.85,2,18,1,0,0
42544,443,4,TCP,138.877,51,13633,267.31,0.37,2,50,2,0,0
55590,443,4,TCP,8.905,19,6130,322.63,2.13,2,17,1,1,0
51286,443,6,TCP,7.172,6,564,94.0,0.84,6,0,0,0,0
51869,443,6,UDP,23.614,9,11646,1294.0,0.38,0,0,0,0,0
123,36872,4,UDP,0.076,2,180,90.0,26.44,0,0,0,0,0
48040,443,6,TCP,67.542,9,846,94.0,0.13,9,0,0,0,0
123,59651,4,UDP,0.087,2,180,90.0,22.96,0,0,0,0,0
39086,443,4,TCP,157.976,28,3039,108.54,0.18,2,27,2,0,0
51802,443,4,TCP,4.888,19,6515,342.89,3.89,2,18,2,0,0
57330,443,4,TCP,13.437,22,7153,325.14,1.64,1,22,2,0,0
48968,443,4,TCP,156.89,60,24566,409.43,0.38,2,59,3,0,0
53,47912,4,UDP,0.001,2,261,130.5,2454.96,0,0,0,0,0
443,47954,4,TCP,156.572,36,10262,285.06,0.23,1,35,2,0,0
443,54968,4,TCP,2.915,27,12423,460.11,9.26,2,26,0,0,0
52470,443,4,TCP,1.19,12,5762,480.17,10.09,1,12,0,1,0
443,53084,4,TCP,8.205,12,4579,381.58,1.46,1,12,1,0,0
32806,443,4,TCP,7.882,10,4052,405.2,1.27,2,8,1,1,0
50310,443,4,TCP,8.932,18,4412,245.11,2.02,2,15,2,2,0
42546,443,4,TCP,9.214,20,7021,351.05,2.17,2,19,2,0,0
55598,443,4,TCP,8.856,15,3231,215.4,1.69,2,14,2,0,0
443,40738,4,TCP,7.457,22,8261,375.5,2.95,1,19,2,3,0
53,39901,4,UDP,0.004,2,214,107.0,482.38,0,0,0,0,0
53,35517,4,UDP,0.004,2,243,121.5,540.85,0,0,0,0,0
53,36318,4,UDP,0.005,2,219,109.5,382.52,0,0,0,0,0
53,37544,4,UDP,0.066,2,234,117.0,30.5,0,0,0,0,0
53,37363,4,UDP,0.049,2,296,148.0,40.96,0,0,0,0,0
53,43498,4,UDP,0.001,1,107,107.0,1000.0,0,0,0,0,0
443,49270,4,UDP,5.724,16,9040,565.0,2.8,0,0,0,0,0
443,46544,4,TCP,155.89,30,6912,230.4,0.19,2,29,2,0,0
57334,443,4,TCP,6.355,22,8068,366.73,3.46,2,21,2,0,0
53,44179,4,UDP,0.148,2,243,121.5,13.51,0,0,0,0,0
53,53988,4,UDP,0.148,2,239,119.5,13.54,0,0,0,0,0
53,41022,4,UDP,0.2,2,253,126.5,10.01,0,0,0,0,0
48978,443,4,TCP,7.495,8,2646,330.75,1.07,1,7,2,0,0
44772,443,4,UDP,21.047,19,5808,305.68,0.9,0,0,0,0,0
53,58691,4,UDP,62.079,4,562,140.5,0.06,0,0,0,0,0
53,49564,4,UDP,0.105,2,315,157.5,19.01,0,0,0,0,0
53,55037,4,UDP,0.153,2,255,127.5,13.04,0,0,0,0,0
53,42753,4,UDP,0.116,2,200,100.0,17.26,0,0,0,0,0
123,37182,4,UDP,0.001,1,90,90.0,1000.0,0,0,0,0,0
443,49836,4,TCP,3.92,21,10727,510.81,5.36,2,20,1,0,0
443,43520,6,UDP,26.174,11,14234,1294.0,0.42,0,0,0,0,0
49402,443,4,TCP,3.986,11,6693,608.45,2.76,1,10,2,0,0
443,47227,4,UDP,3.209,2,1493,746.5,0.62,0,0,0,0,0
443,55678,6,TCP,4.959,6,564,94.0,1.21,6,0,0,0,0
53,42188,4,UDP,0.186,2,234,117.0,10.77,0,0,0,0,0
53,34712,4,UDP,0.121,2,257,128.5,16.49,0,0,0,0,0
443,55684,6,TCP,5.133,5,470,94.0,0.97,5,0,0,0,0
53,55796,4,UDP,0.002,2,212,106.0,1258.42,0,0,0,0,0
53,59060,4,UDP,0.304,2,290,145.0,6.59,0,0,0,0,0
53,59579,4,UDP,0.378,2,338,169.0,5.29,0,0,0,0,0
53,51250,4,UDP,0.304,2,182,91.0,6.59,0,0,0,0,0
53,52618,4,UDP,0.048,2,243,121.5,42.03,0,0,0,0,0
53,32837,4,UDP,0.122,2,243,121.5,16.43,0,0,0,0,0
53,55867,4,UDP,0.221,2,384,192.0,9.05,0,0,0,0,0
53,57857,4,UDP,0.115,2,402,201.0,17.36,0,0,0,0,0
53,57162,4,UDP,0.21,2,342,171.0,9.53,0,0,0,0,0
